id,publication_year,cited_by_count,author_ids
https://openalex.org/W3123985438,2012.0,312,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W3121397319,2003.0,296,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4311501860,2022.0,296,"[""https://openalex.org/A5034717510"", ""https://openalex.org/A5083886220""]"
https://openalex.org/W2235916736,2015.0,287,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W1443585338,2015.0,274,"[""https://openalex.org/A5050150088"", ""https://openalex.org/A5068896045"", ""https://openalex.org/A5034690621""]"
https://openalex.org/W2011446867,2014.0,249,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5051095866""]"
https://openalex.org/W2116800952,2011.0,237,"[""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2121412132,2010.0,230,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5075609221""]"
https://openalex.org/W2225877176,2015.0,223,"[""https://openalex.org/A5035113852"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2963902947,2019.0,177,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5036357902""]"
https://openalex.org/W2098564750,2008.0,176,"[""https://openalex.org/A5048028100"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2432532291,2016.0,171,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5051095866""]"
https://openalex.org/W2786260916,2018.0,169,"[""https://openalex.org/A5102866539"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2326033926,2012.0,166,"[""https://openalex.org/A5041710385"", ""https://openalex.org/A5034664324""]"
https://openalex.org/W3038464988,2020.0,163,"[""https://openalex.org/A5075609221"", ""https://openalex.org/A5034664324""]"
https://openalex.org/W2101375001,2010.0,147,"[""https://openalex.org/A5035113852"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4283076847,2022.0,138,"[""https://openalex.org/A5100400043"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2960406243,2019.0,135,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5100461783"", ""https://openalex.org/A5108050904""]"
https://openalex.org/W1975099557,2009.0,124,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5075609221""]"
https://openalex.org/W2119249574,2011.0,122,"[""https://openalex.org/A5065952170"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W1926463039,2011.0,118,"[""https://openalex.org/A5075609221"", ""https://openalex.org/A5034664324""]"
https://openalex.org/W1585417436,2010.0,116,"[""https://openalex.org/A5075609221"", ""https://openalex.org/A5034664324""]"
https://openalex.org/W2167718886,2014.0,102,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2238727627,2015.0,101,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W3178044720,2021.0,100,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5075609221""]"
https://openalex.org/W2127639458,2009.0,96,"[""https://openalex.org/A5034717510"", ""https://openalex.org/A5074409311""]"
https://openalex.org/W2808968409,2018.0,81,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W2912201209,2019.0,76,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5036357902""]"
https://openalex.org/W2791255634,2018.0,75,"[""https://openalex.org/A5050150088"", ""https://openalex.org/A5034690621""]"
https://openalex.org/W4401953659,2024.0,75,"[""https://openalex.org/A5034657358"", ""https://openalex.org/A5100400043""]"
https://openalex.org/W4210952209,2020.0,73,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5051095866""]"
https://openalex.org/W2895461319,2018.0,71,"[""https://openalex.org/A5052122142"", ""https://openalex.org/A5068273699"", ""https://openalex.org/A5034664324""]"
https://openalex.org/W2902936519,2018.0,69,"[""https://openalex.org/A5102866539"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2052109939,2013.0,68,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W3093182158,2020.0,68,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2751183396,2017.0,66,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5064981523""]"
https://openalex.org/W2963506340,2018.0,64,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W3200870595,2021.0,58,"[""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2162077712,2011.0,57,"[""https://openalex.org/A5034657358"", ""https://openalex.org/A5065952170""]"
https://openalex.org/W4390742710,2024.0,55,"[""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W3091857251,2020.0,52,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5036357902""]"
https://openalex.org/W2484906372,2013.0,45,"[""https://openalex.org/A5034657358"", ""https://openalex.org/A5065952170""]"
https://openalex.org/W4235210166,2013.0,44,"[""https://openalex.org/A5034690621"", ""https://openalex.org/A5050150088""]"
https://openalex.org/W4224241722,2022.0,41,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W2044672290,2011.0,39,"[""https://openalex.org/A5034690621"", ""https://openalex.org/A5102930558""]"
https://openalex.org/W3122057044,2021.0,39,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5109527239"", ""https://openalex.org/A5077596059""]"
https://openalex.org/W4225907435,2022.0,39,"[""https://openalex.org/A5100400043"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W4391078244,2023.0,27,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5077596059""]"
https://openalex.org/W2142113714,2013.0,20,"[""https://openalex.org/A5065952170"", ""https://openalex.org/A5088157668"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2947780531,2019.0,17,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W2143215724,2011.0,15,"[""https://openalex.org/A5067545363"", ""https://openalex.org/A5034746527""]"
https://openalex.org/W3125707896,2000.0,193,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2077287460,1995.0,109,"[""https://openalex.org/A5064827570"", ""https://openalex.org/A5034690621""]"
https://openalex.org/W2091944424,2008.0,101,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5036635872""]"
https://openalex.org/W619890205,2014.0,79,"[""https://openalex.org/A5058448921"", ""https://openalex.org/A5034655852""]"
https://openalex.org/W1165277796,2014.0,59,"[""https://openalex.org/A5065952170"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2084491897,1999.0,59,"[""https://openalex.org/A5058213722"", ""https://openalex.org/A5058213722"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W2746313158,2017.0,58,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W3092604100,2020.0,54,"[""https://openalex.org/A5034653321"", ""https://openalex.org/A5065222438""]"
https://openalex.org/W2159991108,2013.0,50,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2801022658,2018.0,48,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W2792112352,2018.0,47,"[""https://openalex.org/A5082623356"", ""https://openalex.org/A5034717510""]"
https://openalex.org/W2981235962,2019.0,42,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W1931686640,2015.0,38,"[""https://openalex.org/A5087037030"", ""https://openalex.org/A5034586607""]"
https://openalex.org/W1553159358,2007.0,36,"[""https://openalex.org/A5076657750"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W2559985816,2016.0,35,"[""https://openalex.org/A5060174190"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2016465022,2013.0,34,"[""https://openalex.org/A5034768363"", ""https://openalex.org/A5044949939""]"
https://openalex.org/W2073965168,2013.0,34,"[""https://openalex.org/A5067545363"", ""https://openalex.org/A5034746527""]"
https://openalex.org/W2497633737,2015.0,30,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5075609221""]"
https://openalex.org/W3193406360,2021.0,29,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5036357902""]"
https://openalex.org/W3192804338,2021.0,27,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2899122827,2018.0,26,"[""https://openalex.org/A5036998377"", ""https://openalex.org/A5038976962"", ""https://openalex.org/A5034550995""]"
https://openalex.org/W2129814203,2013.0,25,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W3127115287,2021.0,23,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5108050904""]"
https://openalex.org/W1968129116,2013.0,22,"[""https://openalex.org/A5058213722"", ""https://openalex.org/A5058213722"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W4386066129,2023.0,21,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W1041835982,2015.0,20,"[""https://openalex.org/A5079079215"", ""https://openalex.org/A5034657358"", ""https://openalex.org/A5065952170""]"
https://openalex.org/W2250143787,2014.0,19,"[""https://openalex.org/A5034657358"", ""https://openalex.org/A5065952170""]"
https://openalex.org/W2788572868,2018.0,17,"[""https://openalex.org/A5082623356"", ""https://openalex.org/A5034717510""]"
https://openalex.org/W4243294069,2003.0,46,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2117449667,2006.0,36,"[""https://openalex.org/A5038903729"", ""https://openalex.org/A5034522188""]"
https://openalex.org/W4240758009,2015.0,35,"[""https://openalex.org/A5034664324"", ""https://openalex.org/A5052122142""]"
https://openalex.org/W2024329140,2009.0,34,"[""https://openalex.org/A5090606361"", ""https://openalex.org/A5072749955"", ""https://openalex.org/A5034671481""]"
https://openalex.org/W2030938032,2013.0,31,"[""https://openalex.org/A5034768363"", ""https://openalex.org/A5044949939""]"
https://openalex.org/W2333112450,2015.0,31,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2094171863,2011.0,24,"[""https://openalex.org/A5034690621"", ""https://openalex.org/A5068896045"", ""https://openalex.org/A5060345759""]"
https://openalex.org/W3124150387,2018.0,22,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4232943288,2013.0,22,"[""https://openalex.org/A5034690621"", ""https://openalex.org/A5050150088""]"
https://openalex.org/W2082306430,2012.0,21,"[""https://openalex.org/A5034690621"", ""https://openalex.org/A5050150088""]"
https://openalex.org/W11119630,2013.0,20,"[""https://openalex.org/A5049441782"", ""https://openalex.org/A5034516992""]"
https://openalex.org/W4244683209,2007.0,20,"[""https://openalex.org/A5058213722"", ""https://openalex.org/A5058213722"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W1513526108,2010.0,18,"[""https://openalex.org/A5058213722"", ""https://openalex.org/A5058213722"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W3202749605,2021.0,15,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5108050904""]"
https://openalex.org/W2035110423,2011.0,14,"[""https://openalex.org/A5037628561"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2084836231,2012.0,13,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5108050904""]"
https://openalex.org/W3108821414,2020.0,12,"[""https://openalex.org/A5050150088"", ""https://openalex.org/A5034690621""]"
https://openalex.org/W4240846593,2021.0,12,"[""https://openalex.org/A5051095866"", ""https://openalex.org/A5034664324""]"
https://openalex.org/W4379473526,2023.0,12,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5036357902""]"
https://openalex.org/W2794538671,2015.0,11,"[""https://openalex.org/A5102866539"", ""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W1798379796,2002.0,27,"[""https://openalex.org/A5058213722"", ""https://openalex.org/A5058213722"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W2119309555,2008.0,17,"[""https://openalex.org/A5058213722"", ""https://openalex.org/A5058213722"", ""https://openalex.org/A5034714982""]"
https://openalex.org/W2125432075,2006.0,17,"[""https://openalex.org/A5108050904"", ""https://openalex.org/A5034685928""]"
https://openalex.org/W2969364596,2019.0,16,"[""https://openalex.org/A5036739622"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W1748424002,2011.0,14,"[""https://openalex.org/A5065952170"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W183611702,2008.0,14,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2178840296,2015.0,14,"[""https://openalex.org/A5082623356"", ""https://openalex.org/A5034717510""]"
https://openalex.org/W137179426,2013.0,13,"[""https://openalex.org/A5034657358"", ""https://openalex.org/A5088484575""]"
https://openalex.org/W1964778326,2013.0,12,"[""https://openalex.org/A5036739622"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2144533178,2008.0,12,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2275094628,2015.0,12,"[""https://openalex.org/A5036998377"", ""https://openalex.org/A5034550995""]"
https://openalex.org/W3121521218,1999.0,33,"[""https://openalex.org/A5090427084"", ""https://openalex.org/A5034550995""]"
https://openalex.org/W1995846537,2011.0,15,"[""https://openalex.org/A5034599837"", ""https://openalex.org/A5044949939""]"
https://openalex.org/W2095948489,2011.0,15,"[""https://openalex.org/A5065952170"", ""https://openalex.org/A5034657358""]"
https://openalex.org/W2108399575,2008.0,13,"[""https://openalex.org/A5034522188"", ""https://openalex.org/A5064518537""]"
https://openalex.org/W2039635626,2006.0,11,"[""https://openalex.org/A5047699861"", ""https://openalex.org/A5034680150""]"
https://openalex.org/W3122260079,1989.0,12,"[""https://openalex.org/A5034680150"", ""https://openalex.org/A5079825006""]"
https://openalex.org/W2146233270,2003.0,1032,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4298246334,2003.0,638,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W106907821,2007.0,410,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5036635872""]"
https://openalex.org/W3124878057,2001.0,363,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W1530553579,2001.0,348,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W178463601,2008.0,126,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5036635872""]"
https://openalex.org/W2246488264,2005.0,119,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4242989153,2012.0,91,"[""https://openalex.org/A5048028100"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2148120581,2009.0,49,"[""https://openalex.org/A5064232831"", ""https://openalex.org/A5034522188""]"
https://openalex.org/W1556117498,2008.0,44,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5036635872""]"
https://openalex.org/W4377130741,2023.0,32,"[""https://openalex.org/A5034657358"", ""https://openalex.org/A5100400043""]"
https://openalex.org/W3122786132,2000.0,25,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2903599948,2019.0,21,"[""https://openalex.org/A5034685928"", ""https://openalex.org/A5036357902""]"
https://openalex.org/W4321366289,2023.0,20,"[""https://openalex.org/A5105407916"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W3123309020,2006.0,19,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5036635872""]"
https://openalex.org/W1603328179,2000.0,14,"[""https://openalex.org/A5111433522"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2904151998,2018.0,13,"[""https://openalex.org/A5034550995"", ""https://openalex.org/A5077596059""]"
https://openalex.org/W3123110813,2011.0,12,"[""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4321379767,2023.0,11,"[""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4324031350,2023.0,11,"[""https://openalex.org/A5105407916"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W4324285233,2023.0,11,"[""https://openalex.org/A5085753634"", ""https://openalex.org/A5034703281""]"
https://openalex.org/W2137818387,2014.0,218,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W3093993845,2020.0,198,"[""https://openalex.org/A5034741131"", ""https://openalex.org/A5070860771"", ""https://openalex.org/A5061206863""]"
https://openalex.org/W3125846991,2012.0,187,"[""https://openalex.org/A5069996199"", ""https://openalex.org/A5034549864""]"
https://openalex.org/W3125318211,2012.0,144,"[""https://openalex.org/A5069996199"", ""https://openalex.org/A5034549864"", ""https://openalex.org/A5046743853""]"
https://openalex.org/W2291425656,2016.0,125,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W3016901189,2020.0,58,"[""https://openalex.org/A5034610780"", ""https://openalex.org/A5053501478"", ""https://openalex.org/A5100740143""]"
https://openalex.org/W4235794907,2020.0,43,"[""https://openalex.org/A5034741131"", ""https://openalex.org/A5087601816"", ""https://openalex.org/A5044033735""]"
https://openalex.org/W3212420090,2021.0,33,"[""https://openalex.org/A5034741131"", ""https://openalex.org/A5053437341"", ""https://openalex.org/A5061206863""]"
https://openalex.org/W3030528496,2020.0,31,"[""https://openalex.org/A5034562138"", ""https://openalex.org/A5065943691""]"
https://openalex.org/W2144135680,2008.0,23,"[""https://openalex.org/A5034519456"", ""https://openalex.org/A5064867292"", ""https://openalex.org/A5064008689""]"
https://openalex.org/W3183568595,2021.0,23,"[""https://openalex.org/A5034741131"", ""https://openalex.org/A5061147850"", ""https://openalex.org/A5053437341"", ""https://openalex.org/A5061206863""]"
https://openalex.org/W2798622103,2018.0,21,"[""https://openalex.org/A5034682188"", ""https://openalex.org/A5036258938""]"
https://openalex.org/W2067689112,2009.0,25,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W3133658790,2021.0,14,"[""https://openalex.org/A5073188354"", ""https://openalex.org/A5034562138"", ""https://openalex.org/A5065943691""]"
https://openalex.org/W4385571779,2023.0,12,"[""https://openalex.org/A5034624275"", ""https://openalex.org/A5080544237"", ""https://openalex.org/A5102930940"", ""https://openalex.org/A5049904411"", ""https://openalex.org/A5102992157"", ""https://openalex.org/A5044250030""]"
https://openalex.org/W4385570306,2023.0,11,"[""https://openalex.org/A5034607533"", ""https://openalex.org/A5100758099"", ""https://openalex.org/A5054771988""]"
https://openalex.org/W1644946249,2007.0,19,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W1571640820,2008.0,13,"[""https://openalex.org/A5034519456"", ""https://openalex.org/A5064008689""]"
https://openalex.org/W3123061884,2006.0,13,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W1977878239,2007.0,11,"[""https://openalex.org/A5034612031"", ""https://openalex.org/A5045851353""]"
https://openalex.org/W1487505496,2009.0,15,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W2057672046,2011.0,47,"[""https://openalex.org/A5069996199"", ""https://openalex.org/A5034549864""]"
https://openalex.org/W2116888169,2011.0,34,"[""https://openalex.org/A5069996199"", ""https://openalex.org/A5034549864"", ""https://openalex.org/A5046743853""]"
https://openalex.org/W132468680,2014.0,18,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W3122658029,2016.0,17,"[""https://openalex.org/A5088338533"", ""https://openalex.org/A5034537452""]"
https://openalex.org/W2114480626,2010.0,15,"[""https://openalex.org/A5042852488"", ""https://openalex.org/A5034519456""]"
https://openalex.org/W4239946314,2010.0,1433,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5076122659""]"
https://openalex.org/W1987425720,2011.0,1053,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5076122659""]"
https://openalex.org/W2004214228,2010.0,811,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5076122659""]"
https://openalex.org/W2022277260,2011.0,445,"[""https://openalex.org/A5074390595"", ""https://openalex.org/A5034990163"", ""https://openalex.org/A5061206863""]"
https://openalex.org/W2979876508,2019.0,345,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W1758588624,2014.0,255,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W2083694075,2010.0,227,"[""https://openalex.org/A5034925233"", ""https://openalex.org/A5057803453"", ""https://openalex.org/A5063079579""]"
https://openalex.org/W2068083486,2011.0,220,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5076122659"", ""https://openalex.org/A5036322121""]"
https://openalex.org/W2117689677,2013.0,212,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W4233744313,2007.0,205,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2169420254,2015.0,197,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5068542997""]"
https://openalex.org/W2140907953,2013.0,196,"[""https://openalex.org/A5035051966"", ""https://openalex.org/A5053947754""]"
https://openalex.org/W2261313295,2003.0,182,"[""https://openalex.org/A5052717630"", ""https://openalex.org/A5034827139""]"
https://openalex.org/W2071707531,2007.0,174,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2064574537,2015.0,172,"[""https://openalex.org/A5035021472"", ""https://openalex.org/A5067600747""]"
https://openalex.org/W2018444966,2014.0,170,"[""https://openalex.org/A5101593330"", ""https://openalex.org/A5035052603""]"
https://openalex.org/W2050025702,2011.0,164,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2529704806,2016.0,149,"[""https://openalex.org/A5078693030"", ""https://openalex.org/A5034860526""]"
https://openalex.org/W1981986521,2009.0,146,"[""https://openalex.org/A5078364150"", ""https://openalex.org/A5034860526""]"
https://openalex.org/W2094921812,2012.0,143,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2085425473,2012.0,117,"[""https://openalex.org/A5034990163"", ""https://openalex.org/A5080945226""]"
https://openalex.org/W2767108794,2017.0,114,"[""https://openalex.org/A5034990163"", ""https://openalex.org/A5084456812""]"
https://openalex.org/W2324810750,2016.0,113,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W3121797013,2021.0,113,"[""https://openalex.org/A5082695430"", ""https://openalex.org/A5035021472""]"
https://openalex.org/W4385665192,2023.0,113,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W1995893870,2015.0,110,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W2077132576,2013.0,109,"[""https://openalex.org/A5076122659"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2072806785,2009.0,107,"[""https://openalex.org/A5078091066"", ""https://openalex.org/A5034925233"", ""https://openalex.org/A5081378294""]"
https://openalex.org/W3029581652,2020.0,107,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2426372034,2016.0,98,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W3129607565,2021.0,91,"[""https://openalex.org/A5034864096"", ""https://openalex.org/A5037475402""]"
https://openalex.org/W832361413,2015.0,91,"[""https://openalex.org/A5035051966"", ""https://openalex.org/A5053947754""]"
https://openalex.org/W2465972138,2016.0,88,"[""https://openalex.org/A5052188061"", ""https://openalex.org/A5034990163""]"
https://openalex.org/W2811178756,2018.0,87,"[""https://openalex.org/A5100355277"", ""https://openalex.org/A5034913796""]"
https://openalex.org/W3136973443,2021.0,83,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W2173130871,2015.0,78,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W2187587692,2015.0,76,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W2172228473,2013.0,70,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5046769599""]"
https://openalex.org/W2342775100,2016.0,70,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W2607912781,2017.0,68,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W1993618309,2012.0,61,"[""https://openalex.org/A5076122659"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W3161710183,2021.0,60,"[""https://openalex.org/A5084334220"", ""https://openalex.org/A5035021472""]"
https://openalex.org/W2101234741,2013.0,55,"[""https://openalex.org/A5080607353"", ""https://openalex.org/A5034823602"", ""https://openalex.org/A5076122659""]"
https://openalex.org/W2735655859,2017.0,51,"[""https://openalex.org/A5067600747"", ""https://openalex.org/A5035021472""]"
https://openalex.org/W2897878358,2018.0,46,"[""https://openalex.org/A5067600747"", ""https://openalex.org/A5035021472""]"
https://openalex.org/W4382462089,2023.0,42,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W4360616504,2023.0,31,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W4281252345,2022.0,24,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W4324148415,2023.0,22,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W4392472283,2024.0,22,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W4391224758,2024.0,19,"[""https://openalex.org/A5052188061"", ""https://openalex.org/A5034990163""]"
https://openalex.org/W4392771634,2024.0,19,"[""https://openalex.org/A5035021472"", ""https://openalex.org/A5049607869""]"
https://openalex.org/W3044028492,2020.0,16,"[""https://openalex.org/A5040369194"", ""https://openalex.org/A5034827139""]"
https://openalex.org/W4307299808,2022.0,12,"[""https://openalex.org/A5067600747"", ""https://openalex.org/A5035021472""]"
https://openalex.org/W2128735946,2003.0,122,"[""https://openalex.org/A5052717630"", ""https://openalex.org/A5034827139""]"
https://openalex.org/W2075568747,2005.0,115,"[""https://openalex.org/A5034864096"", ""https://openalex.org/A5057733936""]"
https://openalex.org/W2131346981,2003.0,113,"[""https://openalex.org/A5052717630"", ""https://openalex.org/A5034827139""]"
https://openalex.org/W2118199162,2002.0,112,"[""https://openalex.org/A5052717630"", ""https://openalex.org/A5034827139""]"
https://openalex.org/W4243266857,2009.0,95,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2367932617,2016.0,90,"[""https://openalex.org/A5034823602"", ""https://openalex.org/A5079602209""]"
https://openalex.org/W1827243942,2015.0,82,"[""https://openalex.org/A5080945226"", ""https://openalex.org/A5034990163""]"
https://openalex.org/W2051124169,2009.0,70,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W2066111121,2013.0,68,"[""https://openalex.org/A5035061229"", ""https://openalex.org/A5084070053""]"
https://openalex.org/W2015527652,2009.0,67,"[""https://openalex.org/A5034925233"", ""https://openalex.org/A5081378294"", ""https://openalex.org/A5078091066""]"
https://openalex.org/W927534094,2015.0,65,"[""https://openalex.org/A5066184277"", ""https://openalex.org/A5035052603""]"
https://openalex.org/W2144104568,2015.0,64,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
https://openalex.org/W4233311391,2008.0,64,"[""https://openalex.org/A5079602209"", ""https://openalex.org/A5034823602""]"
