query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched
Ryoma Adachi,https://openalex.org/A5040234749,Marcelo Ryoma Adachi,https://api.openalex.org/works?filter=author.id:A5040234749,1.0,1.0,BR,True
Ryosuke Harakawa,https://openalex.org/A5023942291,Ryosuke Harakawa,https://api.openalex.org/works?filter=author.id:A5023942291,9.0,73.0,JP,True
Ryosuke Yamanishi,https://openalex.org/A5069311949,Ryosuke Yamanishi,https://api.openalex.org/works?filter=author.id:A5069311949,8.0,120.0,JP,True
Ryuma Shineha,https://openalex.org/A5028783703,Ryuma Shineha,https://api.openalex.org/works?filter=author.id:A5028783703,9.0,33.0,JP,True
Sabin Roman,https://openalex.org/A5073010651,Sabin Roman,https://api.openalex.org/works?filter=author.id:A5073010651,8.0,20.0,GB,True
Sabina J Tomkins,https://openalex.org/A5046305810,Sabina Tomkins,https://api.openalex.org/works?filter=author.id:A5046305810,7.0,45.0,US,True
Saeedeh Mohammadi,https://openalex.org/A5019811597,Somayyeh Mohammadi,https://api.openalex.org/works?filter=author.id:A5019811597,14.0,122.0,IE,True
Saffron O'Neill,https://openalex.org/A5071226975,Saffron O’Neill,https://api.openalex.org/works?filter=author.id:A5071226975,36.0,91.0,GB,True
Sagar Kumar,https://openalex.org/A5069227151,Smita Mohanty,https://api.openalex.org/works?filter=author.id:A5069227151,65.0,559.0,IN,True
Salah Zrigui,https://openalex.org/A5022030754,Salah Zrigui,https://api.openalex.org/works?filter=author.id:A5022030754,6.0,25.0,FR,True
Salsabil Arabi,https://openalex.org/A5005902842,Salsabil Arabi,https://api.openalex.org/works?filter=author.id:A5005902842,3.0,9.0,US,True
Salsabil Salah,https://openalex.org/A5103805258,Salsabil Salah,https://api.openalex.org/works?filter=author.id:A5103805258,1.0,1.0,,True
Sam Jeffers,https://openalex.org/A5120484800,Sam Jeffers,https://api.openalex.org/works?filter=author.id:A5120484800,0.0,1.0,,True
Sam Zhang,https://openalex.org/A5061970875,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5061970875,70.0,669.0,CN,True
Samantha D'Alonzo,https://openalex.org/A5025259559,Samantha D'Alonzo,https://api.openalex.org/works?filter=author.id:A5025259559,3.0,4.0,US,True
Samantha Dies,https://openalex.org/A5107589438,Samantha Dies,https://api.openalex.org/works?filter=author.id:A5107589438,0.0,1.0,,True
Samantha Gold,https://openalex.org/A5077416098,Samantha Gold,https://api.openalex.org/works?filter=author.id:A5077416098,3.0,4.0,US,True
Samantha Vilkins,https://openalex.org/A5052234409,Samantha Vilkins,https://api.openalex.org/works?filter=author.id:A5052234409,5.0,18.0,AU,True
Samar Haider,https://openalex.org/A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,3.0,14.0,US,True
Sami Alexej Nenno,,,,,,,False
Samsun Knight,https://openalex.org/A5103911177,Samsun Knight,https://api.openalex.org/works?filter=author.id:A5103911177,3.0,5.0,CA,True
Samuel Fraiberger,https://openalex.org/A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,16.0,54.0,,True
Samuel Gosling,https://openalex.org/A5100220852,Samuel Gosling,https://api.openalex.org/works?filter=author.id:A5100220852,0.0,1.0,,True
Samuel Martin-Gutierrez,https://openalex.org/A5067456203,Samuel Martín-Gutíerrez,https://api.openalex.org/works?filter=author.id:A5067456203,7.0,26.0,,True
Samuel Pearson,https://openalex.org/A5028476678,Samuel Pearson,https://api.openalex.org/works?filter=author.id:A5028476678,16.0,48.0,DE,True
Samuel Z Liu,,,,,,,False
Samuli Reijula,https://openalex.org/A5043181761,Jaakko Kuorikoski,https://api.openalex.org/works?filter=author.id:A5043181761,19.0,75.0,FI,True
Sanaz Talaifar,https://openalex.org/A5065764227,Sanaz Talaifar,https://api.openalex.org/works?filter=author.id:A5065764227,13.0,35.0,,True
Sander van Cranenburgh,https://openalex.org/A5049825776,Sander van Cranenburgh,https://api.openalex.org/works?filter=author.id:A5049825776,19.0,112.0,NL,True
Sandor Juhasz,https://openalex.org/A5013535058,Sándor Juhász,https://api.openalex.org/works?filter=author.id:A5013535058,12.0,90.0,HU,True
Sandra Babcock,https://openalex.org/A5013712887,Sandra Babcock,https://api.openalex.org/works?filter=author.id:A5013712887,2.0,18.0,US,True
Sandra Gonzalez-Bailon,https://openalex.org/A5064437896,Sandra González‐Bailón,https://api.openalex.org/works?filter=author.id:A5064437896,31.0,116.0,US,True
Sandra Jaworeck,https://openalex.org/A5005162423,Sandra Jaworeck,https://api.openalex.org/works?filter=author.id:A5005162423,2.0,5.0,DE,True
Sandrine Lara Chausson,,,,,,,False
Sandro Ferreira Sousa,https://openalex.org/A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,5.0,23.0,,True
Sandro Sousa,https://openalex.org/A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,5.0,23.0,,True
Sang Hoon Lee,https://openalex.org/A5100349156,Sang Hoon Lee,https://api.openalex.org/works?filter=author.id:A5100349156,51.0,619.0,KR,True
Sangmi Kim,https://openalex.org/A5010311977,Sangmi Kim,https://api.openalex.org/works?filter=author.id:A5010311977,17.0,105.0,US,True
Sangpil Youm,https://openalex.org/A5023405697,Sangpil Youm,https://api.openalex.org/works?filter=author.id:A5023405697,3.0,4.0,US,True
Sangyeon Kim,https://openalex.org/A5083807006,Sangyeon Kim,https://api.openalex.org/works?filter=author.id:A5083807006,11.0,49.0,KR,True
Sanika Damle,https://openalex.org/A5026105073,S G Damle,https://api.openalex.org/works?filter=author.id:A5026105073,16.0,58.0,IN,True
Sanja Scepanovic,https://openalex.org/A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,13.0,95.0,FI,True
Saphira Rekker,https://openalex.org/A5089310000,Saphira Rekker,https://api.openalex.org/works?filter=author.id:A5089310000,12.0,40.0,AU,True
Sarah Bohnensteffen,https://openalex.org/A5050185892,Sarah Bohnensteffen,https://api.openalex.org/works?filter=author.id:A5050185892,0.0,1.0,,True
Sarah Marie Müller,https://openalex.org/A5054380585,Sarah Marie Müller,https://api.openalex.org/works?filter=author.id:A5054380585,2.0,8.0,CH,True
Sarah McKetta,https://openalex.org/A5045847972,Sarah McKetta,https://api.openalex.org/works?filter=author.id:A5045847972,20.0,64.0,US,True
Sarah Tell,https://openalex.org/A5057969700,Sarah Tell,https://api.openalex.org/works?filter=author.id:A5057969700,3.0,13.0,SE,True
Sarah Williams,https://openalex.org/A5033458280,Sarah Williams,https://api.openalex.org/works?filter=author.id:A5033458280,34.0,123.0,GB,True
Sascha Grehl,https://openalex.org/A5045760597,Sascha Grehl,https://api.openalex.org/works?filter=author.id:A5045760597,3.0,8.0,DE,True
Sasha Krigel,,,,,,,False
Sasrah Johnson,,,,,,,False
Saule Bekova,https://openalex.org/A5016944327,Сауле Бекова,https://api.openalex.org/works?filter=author.id:A5016944327,9.0,33.0,AU,True
Saumya Bhadani,https://openalex.org/A5089504371,Saumya Bhadani,https://api.openalex.org/works?filter=author.id:A5089504371,5.0,6.0,US,True
Scott A. Hale,https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,29.0,208.0,GB,True
Sean Westwood,https://openalex.org/A5005694063,Sean Westwood,https://api.openalex.org/works?filter=author.id:A5005694063,22.0,129.0,US,True
Sebastian Block,https://openalex.org/A5014829765,Steven Block,https://api.openalex.org/works?filter=author.id:A5014829765,25.0,74.0,GB,True
Sebastian Padó,https://openalex.org/A5003870894,Sebastian Padó,https://api.openalex.org/works?filter=author.id:A5003870894,35.0,218.0,,True
Sebastian Stier,https://openalex.org/A5040957572,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5040957572,27.0,116.0,DE,True
Sebastian Svegaard,https://openalex.org/A5030630783,Sebastian F. K. Svegaard,https://api.openalex.org/works?filter=author.id:A5030630783,2.0,14.0,AU,True
Seeun Kim,https://openalex.org/A5005014512,Seeun Kim,https://api.openalex.org/works?filter=author.id:A5005014512,18.0,93.0,KR,True
Segun Aroyehun,https://openalex.org/A5006658157,Segun Aroyehun,https://api.openalex.org/works?filter=author.id:A5006658157,1.0,4.0,,True
Selcan Mutgan,https://openalex.org/A5083043810,Selcan Mutgan,https://api.openalex.org/works?filter=author.id:A5083043810,3.0,7.0,SE,True
Seoul Lee,https://openalex.org/A5066476974,Seoul Lee,https://api.openalex.org/works?filter=author.id:A5066476974,21.0,116.0,,True
Sepehr Mousavi,https://openalex.org/A5064624426,Sepehr Mousavi,https://api.openalex.org/works?filter=author.id:A5064624426,10.0,19.0,IR,True
Sepideh Bazazi,https://openalex.org/A5079083940,Sepideh Bazazi,https://api.openalex.org/works?filter=author.id:A5079083940,9.0,13.0,,True
Sergio E. Zanotto,https://openalex.org/A5095765187,Sergio E. Zanotto,https://api.openalex.org/works?filter=author.id:A5095765187,1.0,4.0,,True
Seth Frey,https://openalex.org/A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,14.0,99.0,US,True
Seung Hee Lee,https://openalex.org/A5100605178,Seung Hee Lee,https://api.openalex.org/works?filter=author.id:A5100605178,51.0,516.0,IN,True
Seungwoong Ha,https://openalex.org/A5036160733,Sejin Ha,https://api.openalex.org/works?filter=author.id:A5036160733,29.0,117.0,US,True
Seura Ha,https://openalex.org/A5115926396,Seura Ha,https://api.openalex.org/works?filter=author.id:A5115926396,0.0,1.0,,True
Shahan Ali Memon,https://openalex.org/A5088248579,Shahan Ali Memon,https://api.openalex.org/works?filter=author.id:A5088248579,8.0,26.0,AE,True
Shaily Bhatt,https://openalex.org/A5102901503,Shuchi Bhatt,https://api.openalex.org/works?filter=author.id:A5102901503,16.0,145.0,,True
Shalmoli Ghosh,https://openalex.org/A5004544456,Shalmoli Ghosh,https://api.openalex.org/works?filter=author.id:A5004544456,3.0,6.0,IN,True
Shambhobi Bhattacharya,https://openalex.org/A5113373189,Shambhobi Bhattacharya,https://api.openalex.org/works?filter=author.id:A5113373189,0.0,1.0,,True
Shane Mannion,https://openalex.org/A5040802478,Shane Mannion,https://api.openalex.org/works?filter=author.id:A5040802478,3.0,9.0,IE,True
Shazia'Ayn Babul,https://openalex.org/A5034911136,Shelina Babul,https://api.openalex.org/works?filter=author.id:A5034911136,20.0,113.0,CA,True
Shehryar Subhani,https://openalex.org/A5109839341,Shazia Subhani,https://api.openalex.org/works?filter=author.id:A5109839341,17.0,30.0,AE,True
Shengchun Huang,https://openalex.org/A5101761867,Shengchun Huang,https://api.openalex.org/works?filter=author.id:A5101761867,8.0,21.0,CN,True
Shingho Hank Yu,,,,,,,False
Shiori Hironaka,https://openalex.org/A5083918574,Shiori Hironaka,https://api.openalex.org/works?filter=author.id:A5083918574,4.0,23.0,,True
Shiva Nadi Najafabadi,https://openalex.org/A5114445221,Shiva Nadi Najafabadi,https://api.openalex.org/works?filter=author.id:A5114445221,1.0,3.0,NL,True
Shivani Kumar,https://openalex.org/A5085073984,Shivani Kumar,https://api.openalex.org/works?filter=author.id:A5085073984,12.0,53.0,US,True
Shouji Fujimoto,https://openalex.org/A5078049762,Shouji Fujimoto,https://api.openalex.org/works?filter=author.id:A5078049762,10.0,61.0,JP,True
Shreya Havaldar,https://openalex.org/A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,8.0,32.0,US,True
Shubham Atreja,https://openalex.org/A5076021360,Shubham Atreja,https://api.openalex.org/works?filter=author.id:A5076021360,9.0,24.0,US,True
Shuhei Kurizaki,https://openalex.org/A5010677626,Shuhei Kurizaki,https://api.openalex.org/works?filter=author.id:A5010677626,6.0,12.0,JP,True
Sifeng Chen,https://openalex.org/A5110872625,S Chen,https://api.openalex.org/works?filter=author.id:A5110872625,1.0,2.0,CA,True
Sijia Ma,https://openalex.org/A5036476234,Sheng Ma,https://api.openalex.org/works?filter=author.id:A5036476234,22.0,72.0,CN,True
Sijia Qian,https://openalex.org/A5044652655,Magdalena Wojcieszak,https://api.openalex.org/works?filter=author.id:A5044652655,39.0,177.0,PL,True
Silvia De Sojo,https://openalex.org/A5119991515,Silvia de Sojo,https://api.openalex.org/works?filter=author.id:A5119991515,0.0,1.0,,True
Silvia Giordano,https://openalex.org/A5059509038,Silvia Giordano,https://api.openalex.org/works?filter=author.id:A5059509038,77.0,588.0,CH,True
Siming Huang,https://openalex.org/A5037727403,Siming Huang,https://api.openalex.org/works?filter=author.id:A5037727403,38.0,115.0,US,True
Simon S. Woo,https://openalex.org/A5033106393,Simon S. Woo,https://api.openalex.org/works?filter=author.id:A5033106393,25.0,244.0,KR,True
Simon Walo,https://openalex.org/A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,3.0,6.0,CH,True
Simone Lackner,https://openalex.org/A5029862125,Simone Lackner,https://api.openalex.org/works?filter=author.id:A5029862125,4.0,10.0,,True
Simone Santoni,https://openalex.org/A5067296366,Simone Santoni,https://api.openalex.org/works?filter=author.id:A5067296366,6.0,32.0,,True
Sjoerd B. Stolwijk,https://openalex.org/A5030777977,Sjoerd Stolwijk,https://api.openalex.org/works?filter=author.id:A5030777977,5.0,15.0,CA,True
Sofia M. Wickberg,,,,,,,False
Soheil Shayegh,https://openalex.org/A5015269440,Soheil Shayegh,https://api.openalex.org/works?filter=author.id:A5015269440,16.0,81.0,IT,True
Solomon Messing,https://openalex.org/A5069884896,Solomon Messing,https://api.openalex.org/works?filter=author.id:A5069884896,22.0,114.0,US,True
Sonia Yeh,https://openalex.org/A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,41.0,224.0,GB,True
Sophia Horn,https://openalex.org/A5010871179,S. Horn,https://api.openalex.org/works?filter=author.id:A5010871179,42.0,293.0,US,True
Soroush Vosoughi,https://openalex.org/A5035399743,Soroush Vosoughi,https://api.openalex.org/works?filter=author.id:A5035399743,23.0,212.0,US,True
Sou Hyun Jang,https://openalex.org/A5002073039,Sou Hyun Jang,https://api.openalex.org/works?filter=author.id:A5002073039,13.0,80.0,KR,True
Srebrenka Letina,https://openalex.org/A5011970474,Srebrenka Letina,https://api.openalex.org/works?filter=author.id:A5011970474,9.0,60.0,IE,True
Stanisław Stępień,https://openalex.org/A5091751552,S Stepień,https://api.openalex.org/works?filter=author.id:A5091751552,1.0,4.0,,True
Stanley Huang,https://openalex.org/A5046189285,Stanley Ching‐Cheng Huang,https://api.openalex.org/works?filter=author.id:A5046189285,34.0,68.0,US,True
Stefan Herzog,https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,29.0,139.0,,True
Stefan Kitzler,https://openalex.org/A5034863610,Stefan Kitzler,https://api.openalex.org/works?filter=author.id:A5034863610,4.0,20.0,AT,True
Stefano Balietti,https://openalex.org/A5066048702,Stefano Balietti,https://api.openalex.org/works?filter=author.id:A5066048702,14.0,45.0,DE,True
Stefano Palminteri,https://openalex.org/A5028199267,Stefano Palminteri,https://api.openalex.org/works?filter=author.id:A5028199267,37.0,191.0,FR,True
Stein Jongerius,https://openalex.org/A5114445219,Stein Jongerius,https://api.openalex.org/works?filter=author.id:A5114445219,1.0,10.0,,True
Stephan Lewandowsky,https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,94.0,664.0,DE,True
Stephanie Wang,https://openalex.org/A5101922299,Stephanie Wang,https://api.openalex.org/works?filter=author.id:A5101922299,14.0,70.0,US,True
Steven R Wilson,https://openalex.org/A5055973075,Steven R. Wilson,https://api.openalex.org/works?filter=author.id:A5055973075,37.0,243.0,US,True
Subhayan Mukerjee,https://openalex.org/A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,9.0,33.0,SG,True
Sune Lehmann,https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,44.0,207.0,DK,True
Sungkyu Park,https://openalex.org/A5020036844,Sungkyu Park,https://api.openalex.org/works?filter=author.id:A5020036844,18.0,83.0,KR,True
Sungkyu Shaun Park,https://openalex.org/A5085387972,Seojin Park,https://api.openalex.org/works?filter=author.id:A5085387972,1.0,5.0,US,True
Susan Athey,https://openalex.org/A5001211242,Susan Athey,https://api.openalex.org/works?filter=author.id:A5001211242,62.0,370.0,,True
Sushrita Rakshit,https://openalex.org/A5099137399,Sushrita Rakshit,https://api.openalex.org/works?filter=author.id:A5099137399,1.0,5.0,,True
Susumu Nagayama,https://openalex.org/A5012197691,Susumu Nagayama,https://api.openalex.org/works?filter=author.id:A5012197691,5.0,5.0,JP,True
Sven Banisch,https://openalex.org/A5067907907,Sven Banisch,https://api.openalex.org/works?filter=author.id:A5067907907,12.0,76.0,,True
Swapneel S Mehta,https://openalex.org/A5113057237,Swapneel S Mehta,https://api.openalex.org/works?filter=author.id:A5113057237,0.0,1.0,,True
Syeda Gulnoor Zahra,,,,,,,False
Szilvia Rudas,https://openalex.org/A5113279801,Szilvia Rudas,https://api.openalex.org/works?filter=author.id:A5113279801,2.0,4.0,HU,True
Szymon Talaga,https://openalex.org/A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,6.0,24.0,PL,True
Tabia Tanzin Prama,https://openalex.org/A5038520407,Tabia Tanzin Prama,https://api.openalex.org/works?filter=author.id:A5038520407,3.0,21.0,US,True
Taegyoon Kim,https://openalex.org/A5087900468,Taegyoon Kim,https://api.openalex.org/works?filter=author.id:A5087900468,2.0,8.0,KR,True
Taehee Kim,https://openalex.org/A5100369134,Taehee Kim,https://api.openalex.org/works?filter=author.id:A5100369134,26.0,85.0,KR,True
Taesung Hwang,https://openalex.org/A5000072903,Taesung Hwang,https://api.openalex.org/works?filter=author.id:A5000072903,8.0,25.0,KR,True
Taha Yasseri,https://openalex.org/A5046908604,Taha Yasseri,https://api.openalex.org/works?filter=author.id:A5046908604,27.0,170.0,IE,True
Tahmineh Godazgar,https://openalex.org/A5004333240,Tahmineh Godazgar,https://api.openalex.org/works?filter=author.id:A5004333240,1.0,1.0,IR,True
Taichi Murayama,https://openalex.org/A5110823458,Taichi Murayama,https://api.openalex.org/works?filter=author.id:A5110823458,9.0,19.0,,True
Takahiro Yabe,https://openalex.org/A5075756309,Takahiro Yabe,https://api.openalex.org/works?filter=author.id:A5075756309,21.0,93.0,US,True
Takayuki Mizuno,https://openalex.org/A5010318820,Takayuki Mizuno,https://api.openalex.org/works?filter=author.id:A5010318820,31.0,227.0,JP,True
Tal August,https://openalex.org/A5029563909,Tal August,https://api.openalex.org/works?filter=author.id:A5029563909,13.0,43.0,,True
Talayeh Aledavood,https://openalex.org/A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,16.0,62.0,FI,True
Tamara N. Rayan,https://openalex.org/A5087802768,Tamara X. Rayan,https://api.openalex.org/works?filter=author.id:A5087802768,1.0,3.0,US,True
Tanise Ceron,https://openalex.org/A5057586513,Tanise Ceron,https://api.openalex.org/works?filter=author.id:A5057586513,3.0,13.0,DE,True
Tara Sowrirajan,https://openalex.org/A5005262703,Tara Sowrirajan,https://api.openalex.org/works?filter=author.id:A5005262703,3.0,6.0,US,True
Tarak Shah,https://openalex.org/A5106734071,T. Shah,https://api.openalex.org/works?filter=author.id:A5106734071,4.0,7.0,LT,True
Tariq Choucair,https://openalex.org/A5043435281,Tariq Choucair,https://api.openalex.org/works?filter=author.id:A5043435281,4.0,34.0,AU,True
Tasuku Igarashi,https://openalex.org/A5020702662,Tasuku Igarashi,https://api.openalex.org/works?filter=author.id:A5020702662,14.0,87.0,JP,True
Thabo J van Woudenberg,https://openalex.org/A5004164861,Thabo J. van Woudenberg,https://api.openalex.org/works?filter=author.id:A5004164861,13.0,51.0,,True
Theresa Kuchler,https://openalex.org/A5006578976,Theresa Kuchler,https://api.openalex.org/works?filter=author.id:A5006578976,30.0,97.0,US,True
Thiemo Fetzer,https://openalex.org/A5034565938,Thiemo Fetzer,https://api.openalex.org/works?filter=author.id:A5034565938,24.0,346.0,DE,True
Thijs Carrière,https://openalex.org/A5093064100,Thijs Cornelis Carrière,https://api.openalex.org/works?filter=author.id:A5093064100,3.0,8.0,NL,True
Thomas Chesney,https://openalex.org/A5050750056,Thomas Chesney,https://api.openalex.org/works?filter=author.id:A5050750056,17.0,109.0,,True
Thomas Costello,https://openalex.org/A5055631608,Thomas H. Costello,https://api.openalex.org/works?filter=author.id:A5055631608,20.0,97.0,US,True
Thomas F. Eisenmann,https://openalex.org/A5116004341,Thomas F. Eisenmann,https://api.openalex.org/works?filter=author.id:A5116004341,1.0,1.0,,True
Thomas Li,https://openalex.org/A5041314394,Tingxian Li,https://api.openalex.org/works?filter=author.id:A5041314394,56.0,208.0,CN,True
Thomas Robiglio,https://openalex.org/A5052543412,Thomas Robiglio,https://api.openalex.org/works?filter=author.id:A5052543412,3.0,6.0,AT,True
Thorsten Piske,https://openalex.org/A5027925493,Thorsten Piske,https://api.openalex.org/works?filter=author.id:A5027925493,11.0,48.0,,True
Théophile Lenoir,https://openalex.org/A5118182968,Théophile Lenoir,https://api.openalex.org/works?filter=author.id:A5118182968,1.0,2.0,IT,True
Tiago Oliveira Cunha,https://openalex.org/A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,5.0,16.0,DK,True
Tiago P. Peixoto,https://openalex.org/A5022414084,Tiago P. Peixoto,https://api.openalex.org/works?filter=author.id:A5022414084,26.0,82.0,AT,True
Tian Yang,https://openalex.org/A5065295188,Yang Tian,https://api.openalex.org/works?filter=author.id:A5065295188,68.0,492.0,CN,True
Tianyi Zhang,https://openalex.org/A5100437458,Tianyi Zhang,https://api.openalex.org/works?filter=author.id:A5100437458,33.0,184.0,CN,True
Tijana Zrnic,https://openalex.org/A5032482329,Tijana Zrnic,https://api.openalex.org/works?filter=author.id:A5032482329,10.0,44.0,US,True
Tim Faverjon,https://openalex.org/A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0.0,5.0,FR,True
Timo Damm,https://openalex.org/A5034315722,Timo Damm,https://api.openalex.org/works?filter=author.id:A5034315722,13.0,57.0,DE,True
Timo Koch,https://openalex.org/A5042696215,Troels Koch,https://api.openalex.org/works?filter=author.id:A5042696215,32.0,98.0,US,True
Timon Drewes,https://openalex.org/A5095737580,Timon K. Drewes,https://api.openalex.org/works?filter=author.id:A5095737580,1.0,1.0,DE,True
Timothy Dörr,https://openalex.org/A5055160277,Timothy G. Dorr,https://api.openalex.org/works?filter=author.id:A5055160277,3.0,10.0,US,True
Timur Naushirvanov,https://openalex.org/A5079790816,Timur Naushirvanov,https://api.openalex.org/works?filter=author.id:A5079790816,2.0,6.0,AT,True
Tina Eliassi-Rad,https://openalex.org/A5105730982,I Fodor,https://api.openalex.org/works?filter=author.id:A5105730982,1.0,1.0,US,True
Tina Law,https://openalex.org/A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,6.0,23.0,AU,True
Tiziano Piccardi,https://openalex.org/A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,10.0,65.0,US,True
Tobias Dalberg,https://openalex.org/A5070635389,Tobias Dalberg,https://api.openalex.org/works?filter=author.id:A5070635389,5.0,28.0,SE,True
Tobias Stark,https://openalex.org/A5000979874,Tobias Stark,https://api.openalex.org/works?filter=author.id:A5000979874,21.0,139.0,NL,True
Tobias Werner,https://openalex.org/A5024215194,Tobias Werner,https://api.openalex.org/works?filter=author.id:A5024215194,34.0,122.0,DE,True
Toby Stuart,https://openalex.org/A5032016061,Toby E. Stuart,https://api.openalex.org/works?filter=author.id:A5032016061,44.0,111.0,,True
Tom Bidewell,,,,,,,False
Tom Murray,https://openalex.org/A5010715317,Tom Murray,https://api.openalex.org/works?filter=author.id:A5010715317,22.0,141.0,GB,True
Tom Theile,https://openalex.org/A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,6.0,19.0,,True
Tomas Ruiz,https://openalex.org/A5002668511,Tomás Ruíz,https://api.openalex.org/works?filter=author.id:A5002668511,18.0,67.0,,True
Tommaso Trulli,,,,,,,False
Tomás Arias Vergara,https://openalex.org/A5015908653,Tomás Arias‐Vergara,https://api.openalex.org/works?filter=author.id:A5015908653,17.0,106.0,DE,True
Torben S. D. Johansen,https://openalex.org/A5103100943,Torben S. D. Johansen,https://api.openalex.org/works?filter=author.id:A5103100943,4.0,11.0,DK,True
Travis Coan,https://openalex.org/A5060009020,Travis Coan,https://api.openalex.org/works?filter=author.id:A5060009020,21.0,83.0,GB,True
Travis Proulx,https://openalex.org/A5049074892,Travis Proulx,https://api.openalex.org/works?filter=author.id:A5049074892,27.0,81.0,,True
Trisevgeni Papakonstantinou,https://openalex.org/A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,3.0,20.0,KR,True
Tristan J.B. Cann,,,,,,,False
Trivik Verma,https://openalex.org/A5082117791,Trivik Verma,https://api.openalex.org/works?filter=author.id:A5082117791,14.0,66.0,GB,True
Upasana Dutta,https://openalex.org/A5065218859,Upasana Dutta,https://api.openalex.org/works?filter=author.id:A5065218859,5.0,12.0,IN,True
Vaidehi Raipat,https://openalex.org/A5032184603,Vaidehi Raipat,https://api.openalex.org/works?filter=author.id:A5032184603,1.0,5.0,,True
Valdemar Danry,https://openalex.org/A5001522776,Valdemar Danry,https://api.openalex.org/works?filter=author.id:A5001522776,9.0,26.0,US,True
Valentin Thouzeau,https://openalex.org/A5084730447,Valentin Thouzeau,https://api.openalex.org/works?filter=author.id:A5084730447,7.0,35.0,,True
Valeria Rainero,https://openalex.org/A5123681003,Valeria Rainero,https://api.openalex.org/works?filter=author.id:A5123681003,0.0,1.0,,True
Vasiliki Fouka,https://openalex.org/A5045475903,Vasiliki Fouka,https://api.openalex.org/works?filter=author.id:A5045475903,16.0,131.0,US,True
Vedran Sekara,https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,12.0,43.0,US,True
Vera Sosnovik,https://openalex.org/A5083550860,Vera Sosnovik,https://api.openalex.org/works?filter=author.id:A5083550860,2.0,7.0,,True
Vered Shwartz,https://openalex.org/A5004412943,Mike Lewis,https://api.openalex.org/works?filter=author.id:A5004412943,41.0,109.0,,True
Veronika Batzdorfer,https://openalex.org/A5077513889,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5077513889,4.0,15.0,DE,True
Vicenç Gomez,https://openalex.org/A5053716315,Vicenç Gómez,https://api.openalex.org/works?filter=author.id:A5053716315,21.0,118.0,ES,True
Vicky Chuqiao Yang,https://openalex.org/A5049240073,Vicky Chuqiao Yang,https://api.openalex.org/works?filter=author.id:A5049240073,8.0,44.0,US,True
Victor Møller Poulsen,https://openalex.org/A5059830287,Victor Møller Poulsen,https://api.openalex.org/works?filter=author.id:A5059830287,2.0,7.0,US,True
Victor Orozco-Olvera,https://openalex.org/A5091677618,Víctor Orozco-Olvera,https://api.openalex.org/works?filter=author.id:A5091677618,9.0,52.0,MX,True
Victor Shia,https://openalex.org/A5047128300,Victor Shia,https://api.openalex.org/works?filter=author.id:A5047128300,14.0,36.0,US,True
Victoria Di Césare,https://openalex.org/A5028211892,Victoria Di Césare,https://api.openalex.org/works?filter=author.id:A5028211892,1.0,12.0,AR,True
Vikram Kamath Cannanure,https://openalex.org/A5053796170,Vikram Kamath Cannanure,https://api.openalex.org/works?filter=author.id:A5053796170,8.0,30.0,US,True
Viktor Stojkoski,https://openalex.org/A5016705181,Viktor Stojkoski,https://api.openalex.org/works?filter=author.id:A5016705181,15.0,100.0,HU,True
Vincent Christoph Brockers,,,,,,,False
Vincent Traag,https://openalex.org/A5070433540,Vincent Traag,https://api.openalex.org/works?filter=author.id:A5070433540,24.0,123.0,NL,True
